Water_Year,January_Mean_Streamflow_cfs,January_Mean_Streamflow_mm_day
1964,13.483870967741936,0.46660974496482116
1965,17.06451612903226,0.590518074369355
1966,16,0.5536804629247638
1967,12.667741935483871,0.43836757619063454
1968,12.35483870967742,0.42753955100843655
1980,1.0741935483870968,0.03717249882136015
