"year","month","CC","EC","LC","OSF","WO"
1964,2,-8.7280683517456,-9.11040306091309,-8.83068943023682,-8.90048694610596,-10.3435220718384
1964,3,-6.43428754806519,-6.11660099029541,-6.0907711982727,-6.09552478790283,-8.30038070678711
1964,4,2.1049222946167,2.30228686332703,2.35883545875549,2.19065499305725,-0.793214499950409
1964,5,7.31722068786621,7.38899087905884,7.88626861572266,7.79421806335449,4.47921180725098
1964,6,10.8513746261597,11.4321870803833,11.263614654541,11.1436815261841,8.08362102508545
1964,7,17.3012676239014,17.6171417236328,18.0407390594482,18.0564365386963,15.0773677825928
1964,8,15.1700057983398,15.5930233001709,15.8951425552368,15.712082862854,12.6055746078491
1964,9,10.8659229278564,10.9550857543945,11.2953329086304,11.3234434127808,8.7459135055542
1964,10,7.46673059463501,7.51107454299927,7.58640480041504,7.62928485870361,5.70499753952026
1964,11,-2.35615968704224,-2.258296251297,-2.05011820793152,-1.43967139720917,-4.27407932281494
1964,12,-5.22547101974487,-4.98525285720825,-4.51138257980347,-3.80530905723572,-7.36708688735962
1965,1,-4.09752511978149,-4.06129932403564,-3.91351199150085,-2.9929051399231,-6.02726984024048
1965,2,-4.97147846221924,-5.21259450912476,-4.80127334594727,-4.0181303024292,-6.88312292098999
1965,3,-4.40927314758301,-4.11826801300049,-4.26865196228027,-3.18194389343262,-6.86230421066284
1965,4,3.86224579811096,4.12278366088867,4.0634331703186,4.06329870223999,1.01886034011841
1965,5,6.3424334526062,6.40686273574829,6.40669345855713,6.48247051239014,3.51631808280945
1965,6,10.9985589981079,11.2949228286743,11.4262886047363,11.3147840499878,8.31472587585449
1965,7,15.8584871292114,16.2298107147217,16.3803768157959,16.4928779602051,13.3500127792358
1965,8,14.3063468933105,14.445426940918,14.9176664352417,15.108642578125,11.7473926544189
1965,9,7.769202709198,8.18107795715332,8.24993515014648,8.29231357574463,5.27966928482056
1965,10,7.87796497344971,7.90336179733276,8.11845016479492,7.92082118988037,6.05368804931641
1965,11,1.43692398071289,1.69946908950806,1.48731970787048,1.75390386581421,-0.837767779827118
