"year","month","CC","EC","LC","OSF","WO"
1902,7,14.6711902618408,10.2767972946167,12.4017553329468,11.7287969589233,17.7067413330078
1902,8,9.50079154968262,14.6537637710571,8.12934398651123,9.206787109375,20.4479484558105
1902,9,13.3726482391357,12.0007219314575,12.1743040084839,11.3668556213379,13.3498592376709
1902,10,13.276909828186,17.7983360290527,13.5060367584229,17.5216617584229,24.9293060302734
1902,11,52.4465408325195,61.7930717468262,57.1160316467285,65.2522277832031,78.1603698730469
1902,12,56.1175498962402,86.6623229980469,85.719482421875,121.283355712891,124.843246459961
1903,1,101.294616699219,135.185852050781,169.674942016602,299.437927246094,217.931350708008
1903,2,22.893102645874,30.6590309143066,20.5775299072266,19.375675201416,23.1975536346436
1903,3,58.7375602722168,91.1844787597656,60.9881896972656,73.75146484375,107.809722900391
1903,4,48.0085105895996,49.9427261352539,47.1379013061523,53.0939674377441,84.1742172241211
1903,5,59.0791130065918,72.6624069213867,58.0083618164062,65.1689758300781,82.2840957641602
1903,6,10.1762504577637,8.00278377532959,10.1859827041626,9.96815776824951,10.7173585891724
1903,7,14.0594778060913,14.3010330200195,12.0592565536499,10.0599241256714,16.3041095733643
1903,8,10.8055639266968,14.4948396682739,10.0680332183838,13.0958528518677,20.8171539306641
1903,9,35.1871032714844,33.4474182128906,37.2510681152344,52.5495071411133,53.6031455993652
1903,10,35.6211776733398,38.2387580871582,40.0924835205078,58.0835800170898,55.1495399475098
1903,11,91.4210357666016,99.1990203857422,109.32640838623,146.562789916992,175.755828857422
1903,12,36.9121055603027,57.276782989502,60.6214370727539,86.1842498779297,100.103286743164
1904,1,56.571704864502,74.1623153686523,74.9634017944336,90.0708389282227,109.355247497559
1904,2,93.5776977539062,159.489410400391,116.189163208008,150.728713989258,188.454925537109
1904,3,162.861145019531,269.836547851562,175.774047851562,245.156311035156,304.020751953125
1904,4,48.7339324951172,57.5486145019531,51.5356025695801,66.7310028076172,96.2817230224609
1904,5,59.8928070068359,62.8938446044922,55.8525009155273,50.3545913696289,70.8049011230469
1904,6,17.96044921875,14.016544342041,16.376485824585,15.3055648803711,22.0194606781006
1904,7,14.8542881011963,13.7494144439697,13.7872114181519,13.4323053359985,20.1679611206055
1904,8,57.3797874450684,47.6936492919922,48.2097244262695,41.8258628845215,97.2968063354492
1904,9,7.5141863822937,9.64326190948486,6.30706357955933,6.6309642791748,10.7268028259277
1904,10,30.2239093780518,35.0994186401367,32.0062789916992,39.5336112976074,36.0618476867676
1904,11,0,0,0,0,0
1904,12,42.7804718017578,53.596321105957,60.5560150146484,83.0246429443359,85.0306167602539
1905,1,31.3355178833008,49.5619964599609,43.2274627685547,65.2956085205078,59.6646499633789
1905,2,37.5866470336914,38.8522071838379,47.9829292297363,55.8519401550293,52.6681442260742
1905,3,71.7578430175781,104.606521606445,77.143928527832,92.657470703125,119.415824890137
1905,4,61.7651901245117,62.802547454834,63.7021903991699,74.330436706543,86.210823059082
1905,5,49.8072280883789,54.9103507995605,53.2153587341309,70.4139633178711,74.1934509277344
1905,6,20.6744270324707,15.2114086151123,17.3048763275146,23.0494956970215,41.4841918945312
1905,7,21.2482280731201,16.081958770752,15.7544574737549,14.9263162612915,29.9855976104736
1905,8,20.7393131256104,18.5102043151855,21.1077289581299,21.9820690155029,22.1921672821045
1905,9,49.6939659118652,55.1297874450684,46.0123100280762,44.6970329284668,61.977855682373
1905,10,14.8472576141357,18.2715930938721,15.5564012527466,17.3595771789551,20.0837135314941
1905,11,30.5222949981689,33.9352073669434,32.1922912597656,36.017993927002,33.8074340820312
1905,12,28.8124179840088,36.312801361084,43.7922172546387,60.0938186645508,62.7545204162598
1906,1,76.7826614379883,123.114822387695,96.5645599365234,129.968383789062,152.124755859375
