"year","month","BCR","BH","BSF","LBR","LR","SF"
1905,2,40.5355529785156,48.5576210021973,45.9250183105469,64.3882141113281,64.8567504882812,44.2959403991699
1905,3,77.6448974609375,103.431358337402,87.4223403930664,105.269088745117,107.211494445801,75.1695556640625
1905,4,61.4873352050781,78.8802871704102,65.7828140258789,80.2715606689453,75.0172500610352,72.0305862426758
1905,5,59.8188285827637,72.9162826538086,64.6106948852539,88.596076965332,82.8055572509766,87.5586013793945
1905,6,21.441276550293,36.7710151672363,25.2990398406982,28.8238849639893,31.3738632202148,44.9938621520996
1905,7,18.7562389373779,34.1857070922852,20.4823684692383,17.3555603027344,22.2926445007324,18.7534770965576
1905,8,21.3326187133789,27.5379447937012,19.6258659362793,20.0679244995117,24.0371799468994,20.3240928649902
1905,9,45.2001457214355,56.8563652038574,44.2935829162598,46.5142021179199,56.9188423156738,47.3051452636719
1905,10,15.6753749847412,17.1701755523682,22.0351009368896,22.0124187469482,24.0348262786865,19.918643951416
1905,11,29.1725559234619,34.6280517578125,29.080924987793,33.614086151123,30.1705684661865,24.7904624938965
1905,12,40.7346801757812,48.9536972045898,49.9455451965332,71.1942291259766,65.6656036376953,49.8006553649902
1906,1,80.2730484008789,123.319351196289,94.6235198974609,140.422744750977,135.38330078125,95.7391967773438
1906,2,42.4269752502441,77.8577194213867,39.0488510131836,77.1348495483398,60.186840057373,46.0591278076172
1906,3,98.0004272460938,157.44841003418,103.560623168945,110.598503112793,125.291793823242,86.5590209960938
1906,4,68.4956359863281,98.6485977172852,83.57666015625,97.9260940551758,101.904075622559,48.2877388000488
1906,5,115.144065856934,159.33561706543,124.689163208008,154.208526611328,182.956497192383,151.68440246582
1906,6,34.0806846618652,74.9924697875977,35.2638397216797,45.4054794311523,37.554271697998,34.3812026977539
1906,7,12.9041538238525,12.2695055007935,13.3125972747803,10.0106391906738,17.020938873291,16.289608001709
1906,8,69.3711090087891,89.5050888061523,75.1576080322266,82.8020401000977,78.9761428833008,69.928352355957
1906,9,40.594799041748,32.5174560546875,38.635326385498,46.2715530395508,44.5196113586426,29.2676467895508
1906,10,11.0930709838867,10.1297473907471,10.3988189697266,9.47672080993652,11.2789354324341,11.1617479324341
1906,11,46.6623764038086,70.5833435058594,53.2741661071777,78.257438659668,69.5724029541016,45.2312316894531
1906,12,88.9897918701172,87.5886535644531,116.019409179688,182.662979125977,145.335174560547,100.616333007812
1907,1,144.99284362793,208.996948242188,238.665649414062,287.058746337891,298.212341308594,159.390594482422
1907,2,144.761871337891,227.050918579102,182.499557495117,310.921295166016,239.810760498047,165.714340209961
1907,3,90.9290313720703,180.831161499023,100.273109436035,119.873992919922,115.012130737305,89.3523483276367
1907,4,47.8313903808594,65.8058013916016,51.9832534790039,58.2864799499512,54.880558013916,42.3056716918945
1907,5,65.074951171875,78.2119903564453,72.5336227416992,76.0467758178711,101.139495849609,60.2101974487305
1907,6,59.110523223877,101.633918762207,62.6599464416504,75.7321472167969,72.7636871337891,80.4698944091797
1907,7,7.26035976409912,22.0249862670898,8.69717025756836,9.40059566497803,11.7797689437866,16.2521991729736
1907,8,38.9630126953125,53.8687553405762,42.069580078125,43.6911277770996,43.8018569946289,47.7198905944824
1907,9,8.88070964813232,8.92924880981445,8.92566871643066,8.75813579559326,9.06968593597412,11.5004177093506
1907,10,37.8142318725586,52.4685401916504,46.8160972595215,62.924674987793,60.5195350646973,37.9454460144043
1907,11,16.8161544799805,27.3668155670166,17.0569267272949,18.1293830871582,21.9455242156982,18.3119106292725
1907,12,123.728874206543,157.727554321289,138.527801513672,189.921524047852,157.898010253906,110.845794677734
1908,1,32.8134117126465,40.3480072021484,48.9467163085938,61.0964202880859,70.4779281616211,54.4607620239258
1908,2,36.5380973815918,47.693244934082,41.0679016113281,36.2368621826172,60.1066932678223,38.7176475524902
1908,3,56.9128265380859,92.3456726074219,79.6812896728516,103.255561828613,113.983253479004,69.8280029296875
1908,4,15.4100208282471,19.7706470489502,17.4540405273438,23.0550518035889,19.2071475982666,29.3960113525391
1908,5,97.2364654541016,154.367218017578,103.645874023438,128.260543823242,120.437469482422,91.2691955566406
1908,6,69.7456665039062,127.965995788574,75.3109970092773,100.238456726074,87.9887313842773,80.2977523803711
1908,7,15.851016998291,40.816463470459,17.833366394043,17.8337268829346,21.3838672637939,18.8763561248779
1908,8,45.9388427734375,65.6619338989258,45.3657264709473,40.5056457519531,49.7473487854004,52.0756378173828
1908,9,61.3782615661621,82.9657974243164,65.6772003173828,81.6872177124023,71.3176498413086,46.5371246337891
1908,10,89.0718307495117,129.175735473633,118.498123168945,167.093597412109,151.847564697266,94.7909774780273
1908,11,39.6536712646484,51.8469123840332,52.0435676574707,68.8044204711914,76.0781707763672,58.5759506225586
1908,12,29.7982997894287,24.7678699493408,35.2989082336426,36.5525131225586,51.1644248962402,40.7317848205566
1909,1,218.368804931641,318.258026123047,321.057708740234,426.770935058594,389.293365478516,245.096496582031
1909,2,111.649894714355,172.002655029297,140.175369262695,204.784393310547,194.161987304688,148.411422729492
1909,3,89.5353927612305,153.097961425781,115.232421875,157.562805175781,157.616104125977,94.307243347168
1909,4,41.1793479919434,61.4656982421875,42.3284645080566,53.8930625915527,48.0530586242676,33.2327461242676
1909,5,69.2798843383789,105.452079772949,79.7766647338867,108.834526062012,114.112678527832,84.5177154541016
1909,6,13.7172346115112,21.2728691101074,13.7556657791138,10.4908971786499,20.7158203125,34.9510269165039
1909,7,32.911506652832,32.8559036254883,35.6040344238281,41.3059463500977,40.291202545166,38.6629524230957
1909,8,48.0967216491699,85.1368942260742,48.734203338623,53.2753791809082,47.7664451599121,42.2560844421387
1909,9,72.7016525268555,111.489692687988,81.4440994262695,87.7705459594727,90.5731887817383,66.421012878418
1909,10,25.5784606933594,47.8807067871094,34.5093574523926,47.072681427002,42.916576385498,27.184778213501
1909,11,156.739669799805,203.4716796875,190.097671508789,232.741973876953,237.867141723633,136.251770019531
1909,12,101.501976013184,123.020538330078,130.021560668945,228.209167480469,146.095626831055,71.5564041137695
1910,1,65.1178131103516,88.9308013916016,84.44384765625,115.587272644043,114.462959289551,103.796928405762
1910,2,61.1076812744141,89.2213363647461,69.5616683959961,108.418571472168,114.944946289062,85.3885726928711
1910,3,42.4570655822754,66.8522338867188,55.3655281066895,71.9190368652344,83.2448577880859,60.0241928100586
1910,4,27.2447490692139,40.6566009521484,25.2548370361328,18.1189422607422,23.3375854492188,25.2178382873535
1910,5,22.1122760772705,26.868839263916,26.3304443359375,34.2848625183105,37.7631416320801,39.4430236816406
1910,6,2.76543951034546,4.07108354568481,2.07542109489441,1.14938747882843,1.58902144432068,5.14464807510376
1910,7,18.2867622375488,22.626091003418,18.8818340301514,17.7261734008789,21.5223503112793,21.2860126495361
1910,8,10.7613897323608,31.0004348754883,11.0884532928467,14.1199264526367,11.8327732086182,10.999119758606
1910,9,22.9623355865479,37.9716682434082,23.1866683959961,23.1192321777344,24.038387298584,22.6317520141602
1910,10,49.6668319702148,79.6963348388672,62.3764114379883,79.5064697265625,81.6862487792969,51.8377685546875
1910,11,31.3140277862549,51.1733818054199,30.8806991577148,22.649959564209,50.2683334350586,72.5399627685547
1910,12,63.1010055541992,74.8882522583008,81.4965286254883,118.535537719727,95.0882263183594,59.1782569885254
1911,1,190.648696899414,272.664794921875,324.210235595703,405.603302001953,397.443115234375,201.029876708984
1911,2,51.5831756591797,64.3881683349609,69.0439682006836,109.672439575195,87.5434646606445,50.2788276672363
1911,3,77.1762313842773,144.621826171875,110.428695678711,148.683532714844,153.336791992188,70.4999847412109
1911,4,75.537841796875,97.9993362426758,93.3518600463867,109.926338195801,119.503288269043,68.6230697631836
1911,5,44.2799606323242,64.7119369506836,47.2448196411133,51.8969764709473,65.5877380371094,73.1219863891602
1911,6,36.3905944824219,74.463737487793,35.469051361084,36.079891204834,42.7686996459961,63.4094619750977
1911,7,12.4560470581055,29.0622673034668,13.3110818862915,12.6797466278076,16.3505363464355,9.81853485107422
1911,8,0.0569706931710243,16.0570449829102,0.205736011266708,5.17560577392578,0,1.73411655426025
1911,9,43.0775299072266,64.4884490966797,47.5258712768555,57.4742431640625,57.0090179443359,38.7747192382812
1911,10,37.7595252990723,34.5872268676758,38.1197242736816,44.9977760314941,52.6896629333496,39.7009582519531
1911,11,65.8190231323242,102.632659912109,76.2349090576172,79.9028396606445,106.75341796875,84.8181228637695
1911,12,38.5170860290527,50.5067749023438,45.6809844970703,67.734748840332,61.8182373046875,47.713939666748
1912,1,68.2907333374023,88.3570327758789,97.3431243896484,117.066078186035,152.465835571289,105.19930267334
1912,2,38.9758949279785,48.0886688232422,47.4543838500977,64.8046035766602,70.3672637939453,71.0878372192383
1912,3,95.058479309082,145.511306762695,111.059494018555,179.04133605957,146.547515869141,95.729850769043
1912,4,75.3644409179688,114.768821716309,91.9517135620117,123.901901245117,123.190124511719,63.4123916625977
1912,5,52.2935028076172,83.1157073974609,56.7250213623047,67.3021697998047,72.0798645019531,59.046688079834
1912,6,33.086799621582,67.5329742431641,35.9557647705078,43.2295112609863,48.7155075073242,51.228832244873
1912,7,40.6854820251465,88.0191192626953,43.3057823181152,44.039234161377,49.2935600280762,53.8245391845703
1912,8,46.3894157409668,49.2571067810059,46.7319984436035,46.7330780029297,48.9349098205566,54.8956336975098
1912,9,29.2716197967529,35.9930419921875,28.5140438079834,33.149787902832,31.4158897399902,25.7612857818604
1912,10,76.5451278686523,107.82837677002,83.1691436767578,83.2067337036133,93.0708541870117,61.8092880249023
1912,11,65.0367126464844,69.7638092041016,92.0113067626953,78.9461669921875,154.125717163086,47.8308639526367
1912,12,40.2585563659668,46.2391242980957,47.5905303955078,62.621150970459,69.9613418579102,55.739013671875
1913,1,48.0611991882324,56.7807502746582,69.7382659912109,85.833984375,100.406150817871,95.0887832641602
1913,2,41.1429824829102,47.2310600280762,50.8422355651855,77.8897018432617,64.519645690918,40.1137619018555
1913,3,89.7945251464844,136.112518310547,130.725570678711,160.68424987793,207.25439453125,116.769653320312
1913,4,46.6194725036621,83.8164749145508,55.374382019043,54.289924621582,72.2175445556641,39.6576538085938
1913,5,34.1629219055176,49.230110168457,36.7311859130859,39.2401924133301,50.4743270874023,52.8657188415527
1913,6,83.6051483154297,155.617523193359,87.2815170288086,108.448143005371,99.1655807495117,82.9843978881836
1913,7,37.9830017089844,79.1430435180664,42.4555892944336,45.3649444580078,49.585994720459,57.9254913330078
1913,8,22.2563133239746,23.7424964904785,22.8780670166016,29.5327758789062,20.7247848510742,20.159107208252
1913,9,41.787166595459,56.3940277099609,46.3288078308105,49.742919921875,48.9613189697266,34.9311447143555
1913,10,38.8885307312012,73.0393295288086,47.3520317077637,62.5120239257812,64.3884353637695,54.1230506896973
1913,11,65.2651824951172,85.2445449829102,74.8016586303711,78.7714920043945,104.742858886719,76.5355072021484
1913,12,52.1838684082031,56.6731719970703,63.6417846679688,110.958427429199,69.7090911865234,38.0055999755859
1914,1,151.427001953125,229.687759399414,238.493957519531,335.600830078125,310.601837158203,183.858215332031
1914,2,50.716796875,70.114372253418,64.1865539550781,83.1139907836914,92.9824600219727,74.5220184326172
1914,3,37.7191772460938,49.7725410461426,50.0620765686035,50.7072448730469,84.9283828735352,53.7011909484863
1914,4,79.7958145141602,115.749031066895,94.30419921875,110.522598266602,116.638427734375,86.0878753662109
1914,5,31.7008934020996,44.0003852844238,34.7565612792969,40.656078338623,48.8199653625488,33.6693420410156
1914,6,68.5311737060547,103.86548614502,78.270378112793,95.8461303710938,100.384155273438,88.1458892822266
1914,7,41.5885238647461,116.72306060791,45.3649711608887,52.7597274780273,49.7356834411621,32.6213226318359
1914,8,14.3844079971313,25.2214431762695,12.8618564605713,13.1341505050659,11.9373836517334,8.5414228439331
1914,9,24.6342582702637,19.3573379516602,25.379056930542,22.2291412353516,28.7819843292236,33.1680145263672
1914,10,58.6591567993164,101.303909301758,69.5209884643555,99.4976654052734,81.9564743041992,68.7595443725586
1914,11,9.59049701690674,13.7149810791016,12.7513628005981,16.3036460876465,21.3004608154297,15.5584535598755
1914,12,35.6088523864746,36.6616668701172,44.4088325500488,65.9902114868164,52.598388671875,42.5464859008789
1915,1,45.4076881408691,52.7146492004395,67.4712066650391,78.5799789428711,88.1369781494141,70.5513458251953
1915,2,110.977485656738,157.953125,151.766143798828,239.005493164062,205.549957275391,100.276756286621
1915,3,36.5060501098633,56.8083305358887,48.5006256103516,63.989616394043,69.9717178344727,31.0917453765869
1915,4,68.983757019043,75.8083038330078,77.9895095825195,86.6178359985352,98.5093612670898,52.1440696716309
1915,5,80.1976165771484,93.7285308837891,88.5082931518555,101.588806152344,131.392608642578,111.289573669434
1915,6,35.1065559387207,65.5952987670898,36.7925148010254,48.0537071228027,43.312671661377,47.3322296142578
1915,7,10.595139503479,27.9023456573486,11.6446914672852,10.4790992736816,17.2757625579834,23.7210445404053
1915,8,8.5056962966919,11.9407224655151,7.57202863693237,8.14452838897705,8.3678150177002,12.8215475082397
1915,9,80.6286010742188,103.003524780273,92.5010528564453,98.6991729736328,113.763565063477,92.4294357299805
1915,10,4.05952072143555,3.29103446006775,4.06029653549194,4.60464000701904,3.72252559661865,4.94057559967041
1915,11,57.8502197265625,80.9056243896484,78.1589660644531,101.254501342773,110.287857055664,82.8150329589844
1915,12,38.7734451293945,37.0170593261719,47.7942962646484,59.121036529541,74.5363693237305,74.6935806274414
1916,1,116.204109191895,165.833374023438,161.083236694336,229.740707397461,198.118927001953,118.247406005859
1916,2,90.5162124633789,114.448059082031,131.301284790039,177.26042175293,172.510284423828,118.99494934082
1916,3,89.0868530273438,150.114013671875,112.36515045166,133.447540283203,164.175720214844,86.1800231933594
1916,4,35.5260047912598,44.639835357666,47.0974578857422,57.9885749816895,73.880256652832,48.1304588317871
1916,5,21.7907009124756,17.664379119873,24.6875057220459,31.5597515106201,33.7900161743164,39.6448860168457
1916,6,15.1131458282471,15.5328912734985,17.6759757995605,19.0345268249512,24.6747016906738,32.7623748779297
1916,7,14.9696292877197,45.8599815368652,16.4208679199219,17.4372253417969,19.7918071746826,16.5422916412354
1916,8,28.2418422698975,60.2985229492188,30.9723567962646,39.7748832702637,31.1769046783447,25.8059329986572
1916,9,25.019401550293,59.2667541503906,27.9261150360107,39.0731964111328,32.6015510559082,13.488525390625
1916,10,85.4288558959961,122.904304504395,111.209762573242,163.223587036133,141.359313964844,81.8199462890625
1916,11,32.1856269836426,45.3463897705078,39.6995544433594,53.1821937561035,53.710807800293,32.4361953735352
1916,12,153.703521728516,181.993606567383,195.209320068359,257.052062988281,266.518615722656,153.327499389648
1917,1,40.9806594848633,48.4970855712891,57.9481658935547,66.062141418457,84.4115524291992,71.1957092285156
1917,2,78.6085739135742,83.0546264648438,104.140090942383,120.292015075684,163.668518066406,130.081573486328
1917,3,58.4632110595703,99.7005767822266,78.3419342041016,93.0042953491211,116.287261962891,89.1714324951172
1917,4,57.198673248291,71.783332824707,70.4806671142578,78.2563400268555,87.3976211547852,60.6923942565918
1917,5,84.3384475708008,96.728271484375,88.9332046508789,90.130615234375,110.775489807129,78.9747695922852
1917,6,7.75610589981079,12.2714223861694,10.6709766387939,12.9308567047119,14.2830686569214,14.2830715179443
1917,7,29.3757266998291,42.9425926208496,29.3031253814697,33.5193061828613,30.399658203125,21.6760482788086
1917,8,11.3944072723389,35.2280044555664,11.6448440551758,13.447699546814,12.4592065811157,15.5170106887817
1917,9,42.6091957092285,62.3136405944824,50.0449371337891,60.3420028686523,63.1389846801758,62.0450668334961
1917,10,6.0908637046814,10.1907548904419,9.06059265136719,13.5681409835815,12.2809362411499,7.24521780014038
1917,11,35.8849067687988,35.6227874755859,38.2169876098633,49.1874465942383,34.0347175598145,36.5403938293457
1917,12,42.7125053405762,39.7350120544434,56.9815940856934,71.5697479248047,85.2735443115234,80.1824645996094
1918,1,126.891937255859,177.373870849609,210.922485351562,264.896850585938,265.850189208984,163.945053100586
1918,2,53.251277923584,68.4007186889648,67.7934494018555,53.9391975402832,115.313613891602,82.4200744628906
1918,3,47.5106430053711,53.2313232421875,59.8981094360352,59.3848495483398,94.4832153320312,60.1133193969727
1918,4,29.1571502685547,48.0504302978516,34.0895004272461,33.8979225158691,42.7021560668945,34.8792304992676
1918,5,47.4765205383301,69.7205810546875,50.8798141479492,61.0904502868652,66.9770050048828,66.5532684326172
1918,6,27.7507991790771,24.653112411499,27.1455135345459,25.1531162261963,28.2117519378662,33.463695526123
1918,7,36.8761024475098,58.5877227783203,39.2921180725098,40.5661125183105,45.6658134460449,52.4033393859863
1918,8,7.44978857040405,22.4818210601807,8.25688076019287,7.74932098388672,9.7435245513916,15.050971031189
1918,9,50.9219436645508,88.850715637207,53.0911254882812,66.6387405395508,65.8191452026367,61.602668762207
1918,10,67.0291366577148,98.3301696777344,82.062126159668,104.73551940918,111.943328857422,92.8508224487305
1918,11,49.9019088745117,59.8507308959961,62.905876159668,81.2309799194336,85.8905563354492,33.1635971069336
1918,12,37.1672515869141,36.0843505859375,44.6477966308594,62.2747116088867,60.742130279541,47.8194198608398
1919,1,7.14361953735352,9.59990119934082,11.5357093811035,11.4102802276611,23.7469635009766,22.3437671661377
1919,2,101.072982788086,156.063629150391,131.891555786133,179.946701049805,185.218368530273,142.814697265625
1919,3,34.7303123474121,56.5632247924805,37.0830917358398,38.325309753418,47.3061714172363,51.9109497070312
1919,4,39.5981521606445,53.7679595947266,45.374683380127,42.304012298584,55.0761108398438,40.284049987793
1919,5,26.6203918457031,31.3564109802246,29.0632057189941,39.4145660400391,34.7721366882324,19.3675689697266
1919,6,0.0168635156005621,6.81462287902832,0.0469296313822269,0.360844254493713,0.941626250743866,3.01646399497986
1919,7,12.1174173355103,33.6039123535156,12.3553628921509,12.5364208221436,12.9568614959717,9.72529315948486
1919,8,18.7652206420898,44.4468040466309,19.231990814209,22.8108978271484,18.9136238098145,15.406928062439
1919,9,65.2918167114258,99.2588729858398,64.4293975830078,68.0231475830078,74.8312149047852,55.8512001037598
1919,10,86.1953887939453,100.33975982666,115.477005004883,153.800354003906,152.979431152344,84.2916641235352
1919,11,48.2930564880371,48.2964019775391,54.168098449707,71.4556732177734,70.2190322875977,48.0864524841309
1919,12,66.1417388916016,65.681396484375,94.5665588378906,134.311630249023,121.558975219727,68.9129486083984
1920,1,17.419958114624,22.3212471008301,15.5992088317871,14.0259017944336,34.9403648376465,35.0526962280273
1920,2,42.0419960021973,56.1303176879883,57.0475273132324,79.2626571655273,77.4922637939453,42.0971984863281
1920,3,114.284729003906,200.956619262695,150.390579223633,192.224914550781,227.119369506836,131.918151855469
1920,4,106.674697875977,156.017623901367,121.68221282959,127.333473205566,169.278030395508,122.869026184082
1920,5,47.0403747558594,68.1497344970703,45.0485992431641,49.3159370422363,52.4968910217285,42.8828277587891
1920,6,12.7747287750244,18.3681755065918,14.6789846420288,17.7315311431885,17.8851222991943,19.1351299285889
1920,7,13.9777345657349,28.5026187896729,14.3909320831299,15.9494686126709,16.4031524658203,12.9877395629883
1920,8,42.3501510620117,90.9772644042969,41.7415885925293,45.8023796081543,37.3517608642578,33.8746566772461
1920,9,37.0818824768066,58.8303451538086,42.8946914672852,54.0875129699707,53.2503776550293,49.8764762878418
1920,10,96.0924072265625,131.425033569336,113.493515014648,135.756713867188,144.562438964844,84.4528732299805
1920,11,57.2538757324219,92.4597091674805,72.9010162353516,97.0399627685547,112.256462097168,57.6376419067383
1920,12,74.8154220581055,90.9360656738281,101.461036682129,138.720123291016,161.318832397461,112.529609680176
1921,1,91.6407318115234,128.415863037109,147.498672485352,183.684005737305,185.678100585938,102.873420715332
1921,2,60.0585021972656,83.5359420776367,81.2445373535156,123.996932983398,114.553688049316,77.8176574707031
1921,3,62.5725593566895,99.5073547363281,87.2119674682617,115.414115905762,138.235153198242,67.5177764892578
1921,4,88.4473648071289,119.449600219727,105.681213378906,105.667938232422,150.339553833008,83.6892471313477
1921,5,57.6958122253418,78.0598526000977,68.6406555175781,90.0496978759766,99.6657638549805,63.0431480407715
1921,6,14.0713186264038,15.3822107315063,13.5003347396851,13.7371025085449,14.401650428772,22.6774997711182
1921,7,21.9413909912109,58.1147651672363,24.4901084899902,29.0101566314697,28.8368072509766,17.8112392425537
1921,8,42.6656341552734,74.396598815918,42.2411613464355,46.3120765686035,43.2480888366699,38.0992813110352
1921,9,18.9427585601807,41.5540618896484,19.4900035858154,23.4628925323486,21.3402309417725,21.6082916259766
1921,10,34.5702781677246,57.613468170166,45.0221939086914,66.6629943847656,57.9776611328125,32.0050773620605
1921,11,33.8329429626465,35.23974609375,39.2680320739746,37.3628349304199,52.8537368774414,48.3330497741699
1921,12,148.942123413086,150.570526123047,190.149185180664,264.219390869141,250.53759765625,159.945693969727
1922,1,67.2411117553711,81.9024353027344,101.875846862793,113.080520629883,135.512817382812,77.9224319458008
1922,2,93.7228927612305,120.186958312988,116.261131286621,156.970550537109,174.968109130859,141.494201660156
1922,3,76.9080200195312,119.791809082031,108.174613952637,139.154235839844,158.691055297852,92.5886993408203
1922,4,77.9210357666016,126.16641998291,84.9210815429688,97.5848541259766,111.814056396484,77.9016342163086
1922,5,28.7254600524902,41.6164855957031,27.6514835357666,28.4529495239258,33.4501876831055,28.9842472076416
1922,6,10.6781005859375,17.7379379272461,12.868405342102,12.6345996856689,13.9570827484131,17.9709968566895
1922,7,20.4467353820801,42.3007278442383,24.1934223175049,25.6477127075195,32.0891571044922,29.7290916442871
