"year","month","BC","CC","EC","LC","MC","PC","RB"
1964,7,16.9334411621094,20.5668239593506,20.5790901184082,16.4522285461426,18.2366104125977,19.5845050811768,20.4193096160889
1964,8,14.2714262008667,17.6397075653076,18.5808734893799,13.7406625747681,15.6408348083496,17.8141021728516,17.8631496429443
1964,9,10.3537998199463,13.2638082504272,13.2906932830811,9.76230716705322,11.4278612136841,12.4214687347412,13.2009840011597
1964,10,7.1836895942688,9.8568058013916,9.7849702835083,6.90143918991089,8.13797092437744,8.91725063323975,9.83182525634766
1964,11,-2.53966617584229,-0.144353613257408,-0.161207973957062,-3.09807348251343,-1.78883826732635,-0.850545823574066,-0.217725813388824
1964,12,-5.41815042495728,-3.00435400009155,-2.85811185836792,-6.18726110458374,-4.58757209777832,-3.51316452026367,-2.92727446556091
1965,1,-4.22712659835815,-2.11169219017029,-1.90964961051941,-4.91998672485352,-3.35891628265381,-2.5032594203949,-1.92077338695526
1965,2,-5.4802041053772,-2.6966381072998,-2.79008531570435,-6.03259134292603,-4.5155873298645,-3.61381340026855,-2.66554236412048
1965,3,-5.25391578674316,-1.74817049503326,-1.25606799125671,-6.16865634918213,-3.99832010269165,-2.14705967903137,-1.41127634048462
1965,4,2.35511612892151,5.63478994369507,6.04825735092163,1.21812963485718,3.56831908226013,5.27800846099854,5.80025053024292
1965,5,4.53204536437988,7.7235631942749,8.04107666015625,3.55781650543213,5.72456884384155,7.2086911201477,7.79270887374878
1965,6,9.82393646240234,13.0803785324097,13.5040597915649,8.92837047576904,11.1032514572144,12.6482028961182,13.1292505264282
1965,7,14.9152545928955,18.0471801757812,18.1773796081543,14.2136507034302,16.0113487243652,17.3439445495605,17.9146785736084
1965,8,13.2496042251587,16.2745113372803,16.3451538085938,12.7552442550659,14.3072004318237,15.5627975463867,16.1219463348389
1965,9,6.78347873687744,9.70242309570312,10.241982460022,5.93408393859863,7.96347951889038,9.50055599212646,9.87960624694824
1965,10,7.4945478439331,9.87881278991699,10.348687171936,7.16489601135254,8.41666412353516,9.70657157897949,10.0662298202515
1965,11,0.808691084384918,3.40495467185974,3.94583082199097,0.0973478108644485,1.7084596157074,3.24578595161438,3.66076326370239
1965,12,-3.97419714927673,-2.14626407623291,-1.84410095214844,-4.44906425476074,-3.21888470649719,-2.34826898574829,-1.8241856098175
1966,1,-6.76605653762817,-4.23944473266602,-4.12155723571777,-7.69462394714355,-5.78944683074951,-4.92869663238525,-4.03304386138916
1966,2,-7.34595060348511,-4.4105544090271,-4.30154323577881,-8.16319847106934,-6.25360488891602,-5.19701433181763,-4.17779064178467
1966,3,-0.423330366611481,2.54069447517395,2.54466009140015,-1.23141098022461,0.675879955291748,1.78751993179321,2.62571668624878
1966,4,1.62533223628998,5.20252847671509,5.37138414382935,1.00045263767242,2.90699100494385,4.49285125732422,5.22490739822388
1966,5,8.60296154022217,12.140830039978,12.0855684280396,8.04943084716797,9.91229438781738,11.1353807449341,12.0415277481079
1966,6,11.7539339065552,15.1043272018433,15.0443382263184,10.9999847412109,12.9477958679199,14.0964288711548,14.9906930923462
1966,7,17.150239944458,20.7518138885498,20.7386264801025,16.487512588501,18.4389781951904,19.7630233764648,20.5823059082031
1966,8,14.8647079467773,18.2737789154053,18.285343170166,14.5159759521484,16.1617336273193,17.3606624603271,18.1385097503662
1966,9,11.3843374252319,13.6763210296631,14.3125476837158,10.8695936203003,12.4680938720703,13.711275100708,13.7861242294312
1966,10,4.14134836196899,6.69550704956055,6.66888236999512,3.68404698371887,5.07523107528687,5.90371942520142,6.66644144058228
1966,11,0.783606827259064,2.75507688522339,2.4609866142273,-0.000991407549008727,1.45112097263336,1.81468057632446,2.72636651992798
1966,12,-5.31857395172119,-4.07781600952148,-4.69537448883057,-5.44288682937622,-4.95053625106812,-5.19168758392334,-4.30160665512085
1967,1,-4.8744797706604,-3.20006704330444,-3.20201206207275,-5.85932922363281,-4.15103530883789,-3.64786076545715,-3.02049326896667
1967,2,-4.30464029312134,-1.80656373500824,-2.24966788291931,-5.14552068710327,-3.46070790290833,-3.01219916343689,-1.81809544563293
1967,3,-1.10510921478271,2.2526957988739,2.20253968238831,-1.88677668571472,0.074566051363945,1.36641061306,2.3265745639801
1967,4,-0.875809133052826,2.58248662948608,2.97081899642944,-1.97235405445099,0.441655606031418,2.21760392189026,2.74747800827026
1967,5,4.34997987747192,7.83136320114136,8.30237197875977,3.69081735610962,5.70078182220459,7.48941564559937,7.89184713363647
1967,6,9.06324291229248,11.9806356430054,12.7466173171997,8.15228748321533,10.264497756958,12.1039133071899,12.1832075119019
1967,7,16.1474342346191,19.4361820220947,19.8634147644043,15.6259298324585,17.3680763244629,19.1108570098877,19.3859233856201
1967,8,17.7670059204102,20.4291610717773,20.2154159545898,16.7719478607178,18.7199268341064,19.5543651580811,20.1953620910645
1967,9,10.6509561538696,13.9368724822998,14.2919092178345,10.1233959197998,11.8470449447632,13.555718421936,13.9172143936157
1967,10,5.87998390197754,8.35569763183594,8.52339839935303,5.2102222442627,6.91315603256226,7.93500375747681,8.38436794281006
1967,11,0.623547792434692,2.56754088401794,2.94329857826233,-0.0458253510296345,1.39415156841278,2.46850562095642,2.73065447807312
1967,12,-7.98238039016724,-6.12510061264038,-5.67048025131226,-8.71471214294434,-7.18708896636963,-6.12078094482422,-5.84147691726685
1968,1,-4.54034328460693,-3.27701091766357,-3.59077286720276,-4.98339557647705,-3.90285348892212,-4.01202774047852,-3.22773766517639
1968,2,-2.22316312789917,0.47619891166687,0.703114449977875,-2.92849540710449,-1.16630029678345,0.00397698162123561,0.663473904132843
1968,3,-0.402309954166412,2.77365326881409,2.82667994499207,-1.2491534948349,0.801384747028351,2.06879782676697,2.83879685401917
1968,4,-0.426521390676498,2.65820789337158,3.224365234375,-1.28348124027252,0.761378228664398,2.50548696517944,2.85279679298401
1968,5,4.92631816864014,8.2384090423584,8.67657947540283,4.33837270736694,6.13677930831909,7.8807373046875,8.23441505432129
1968,6,10.7192049026489,13.810284614563,14.3343210220337,10.3405532836914,11.8586845397949,13.5925426483154,13.7831811904907
1968,7,15.9343118667603,19.1673049926758,19.4793357849121,15.412181854248,17.0388088226318,18.68115234375,19.0014915466309
1968,8,12.0871448516846,15.0876922607422,15.8126573562622,11.4259643554688,13.2807464599609,15.2150249481201,15.17396068573
1968,9,8.72530555725098,11.6773958206177,11.9458866119385,8.29472923278809,9.80786609649658,11.2252607345581,11.5655488967896
1968,10,5.33765268325806,7.75285291671753,7.88011598587036,4.8148832321167,6.24228668212891,7.25655031204224,7.66697216033936
1968,11,-3.08728623390198,-0.539111137390137,-0.145177766680717,-3.3784294128418,-2.18194532394409,-0.793417692184448,-0.46420818567276
1968,12,-6.65840435028076,-4.55042600631714,-4.17272901535034,-7.34896945953369,-5.81545066833496,-4.69223833084106,-4.34790849685669
1969,1,-5.02395248413086,-2.420893907547,-1.70976269245148,-5.89077091217041,-3.97241163253784,-2.33659195899963,-1.99667835235596
1969,2,-6.03714990615845,-3.22526383399963,-2.66693925857544,-6.95205593109131,-4.92310762405396,-3.36580109596252,-2.81723475456238
1969,3,-5.01256990432739,-1.70778727531433,-1.39055609703064,-5.88893222808838,-3.84418892860413,-2.16390800476074,-1.55649220943451
1969,4,1.88081502914429,5.40416288375854,5.9079532623291,0.857706606388092,3.23453211784363,5.13683176040649,5.60120344161987
