0,0,0,0,0
33.877,30.532,32.216,36.02,33.805
68.841,62.477,59.302,76.944,106.83
22.974,18.001,17,18.952,37.269
30.027,33.78,42.126,56.905,57.275
156.43,140.75,169.65,228.25,223.51
25.861,30.147,29.873,24.402,45.596
73.963,66.881,72.321,89.753,118.89
53.247,44.312,51.561,67.502,77.276
55.855,61.959,69.998,79.407,84.919
11.826,9.298,11.205,15.958,17.098
68.94,59.264,72.678,99.999,96.776
34.293,27.494,35.728,50.249,52.522
32.56,32.414,39.136,49.815,43.506
57.138,45.869,53.757,72.506,74.361
41.346,38.963,48.173,64.795,55.114
67.634,59.613,67.329,95.375,108.94
26.17,24.935,29.798,35.428,38.865
113.65,78.266,87.126,130.14,146.53
25.624,24.113,32.371,48.178,33.6
36.573,33.858,46.116,68.576,52.575
59.417,56.972,74.875,109.19,98.58
93.389,85.349,109.01,163.23,151.48
117.21,102.34,120.5,165.88,179.97
85.476,71.261,77.725,103.9,125.57
6.4107,6.7515,9.1135,12.642,10.77
56.837,45.454,47.859,54.824,72.916
67.154,60.328,69.161,88.987,100.62
36.355,28.329,35.528,52.581,56.39
15.247,12.451,12.681,16.009,16.535
100.42,88.229,111.17,154.78,156.23
40.661,34.412,45.049,63.104,62.141
30.898,33.448,39.989,50.8,50.48
52.788,45.154,52.593,67.847,78.829
71.777,60.776,71.457,97.774,107.59
0.31723,0.00055315,0,2.7534e-05,0.31554
62.387,52.838,58.841,73.187,86.495
63.06,53.011,63.645,88.884,91.536
81.085,77.151,86.676,109.03,129.36
12.932,10.324,11.27,13.723,16.775
75.932,65.291,75.053,96.155,115.61
113.79,94.18,105.56,136.3,163.76
77.096,65.511,74.447,98.411,106.66
79.277,69.663,86.083,120.49,121.68
74.959,63.22,72.043,94.2,113.66
40.896,37.499,45.919,58.608,62.78
117.74,101.42,122.64,170.11,182.37
81.993,72.329,84.41,112.25,120.99
40.767,33.99,42.033,57.263,62.007
49.299,37.579,44.78,59.939,67.412
57.932,54.988,67.085,89.953,90.674
84.766,70.608,83.203,113.82,123.67
27.739,23.656,28.376,37.184,41.605
72.013,58.383,67.603,91.696,95.062
51.065,47.023,49.742,58.913,66.405
15.598,10.884,13.715,20.228,24.46
85.504,74.648,89.246,117.49,131.88
59.836,52.742,65.633,90.862,88.17
23.665,19.573,23.139,30.911,30.494
66.106,64.159,74.095,92.365,108.05
99.258,80.287,101.93,146.89,140.78
102.37,84.526,101.31,133.35,151.12
50.754,46.236,55.057,70.697,79.535
29.35,23.426,25.724,36.64,44.842
65.896,54.333,68.508,97.795,96.268
32.498,25.14,30.199,41.229,49.639
107.58,94.395,110.75,147.03,159.96
77.024,65.874,82.063,112.19,113.09
63.717,56.602,67.269,91.55,91.151
100.58,85.126,101.89,138.95,143.88
37.123,42.576,46.553,61.124,66.155
77.191,63.936,68.869,93.221,112
5.3829,4.5579,3.8029,5.3025,10.042
40.212,33.742,38.368,50.314,47.272
84.427,67.835,66.976,83.685,96.209
54.703,44.764,51.966,69.939,71.113
45.151,39.982,38.049,44.137,45.434
41.058,38.765,45.168,61.472,64.539
58.147,61.448,73.143,97.938,110.6
122.78,105.76,130.72,171.59,160.44
101.24,85.429,106.2,143.35,153.44
130.29,125.41,138.28,175.59,206.05
53.919,43.403,47.784,61.618,84.162
51.492,44.417,47.532,61.645,67.853
125.8,98.828,131.71,175.49,157.02
53.12,41.243,57.527,79.67,76.03
67.49,51.158,67.309,96.805,85.369
92.127,80.77,86.464,111.55,127.47
88.921,68.819,73.977,100.47,107.68
42.19,31.659,35.209,45.789,52.97
116.79,73.219,97.082,130.67,114.94
64.549,62.076,63.155,79.155,106.13
96.768,77.466,89.299,110.44,117.99
46.349,42.626,42.36,55.924,81.35
65.309,56.041,53.92,70.972,88.222
18.113,18.027,17.086,22.027,32.836
63.431,48.637,41.417,50.894,79.026
124.34,90.29,95.771,116.7,124.11
41.856,40.203,54.264,73.378,62.477
100.92,73.621,98.555,134.16,124.88
57.648,51.515,48.825,56.234,74.072
81.099,69.827,73.798,92.673,118.52
70.282,63.387,76.64,98.038,100.91
12.929,9.4441,12.141,19.422,18.22
73.209,51.113,53.147,66.487,78.373
18.71,21.311,18.12,22.607,31.575
96.692,79.865,92.921,122.61,131.37
68.849,57.679,72.241,87.84,73.139
78.153,49.289,38.276,49.917,74.498
35.122,27.703,24.668,35.73,48.93
51.986,48.561,48.492,62.529,78.539
50.204,43.185,37.605,56.657,70.904
61.198,48.89,49.923,70.846,77.141
51.034,50.552,72.293,99.095,74.308
