104.05,71.842,77.058,92.664,119.42
124.94,109.45,108.59,114.73,172.68
145.73,106.09,101.52,119.99,221.74
69.651,59.809,71.532,95.124,100.99
145.52,89.764,105.63,149.5,175.73
51.347,39.864,48.099,62.53,71.876
132.73,85.971,82.157,119.48,197.36
156.37,108.19,123.33,164.4,171.86
111.89,77.166,94.524,133.73,149.59
40.083,32.105,38.613,48.584,52.169
51.241,34.823,40.202,53.613,63.367
114.56,89.67,99.598,125.22,163.1
86.369,54.483,63.644,84.975,115
50.503,44.6,47.195,50.328,54.81
40.639,36.382,39.349,43.293,58.778
180.73,118.49,133.82,176.47,222.73
114.57,61.182,61.797,89.976,122.4
114.94,70.84,83.656,115.79,135.54
111.74,63.987,66.526,90.172,142.35
110.77,77.414,87.982,117.17,136.41
69.138,55.261,69.04,95.657,101.02
47.852,31.31,31.853,41.918,64.331
82.373,66.25,76.002,104.11,117.77
144.58,85.285,96.665,133.1,166.12
124.07,77.595,89.907,125.9,148.16
59.377,40.899,45.036,58.004,64.357
44.982,35.29,41.751,56.294,67.182
90.497,64.506,71.461,87.277,113.38
51.536,36.607,40.677,51.36,65.157
29.386,18.226,21.027,26.682,36.65
65.899,46.502,53.208,70.347,83.944
49.965,47.238,55.17,71.378,72.422
74.083,49.081,57.354,79.102,96.78
157.33,113.75,136.87,185.05,212.55
48.982,31.682,34.62,45.437,52.092
59.957,48.911,53.721,69.943,79.331
66.516,55.282,64.483,84.363,90.534
63.073,45.777,48.424,64.654,83.842
52.678,41.57,46.082,56.126,64.962
129.16,85.039,87.13,110.75,143.86
96.616,70.189,81.508,111.37,132.4
77.688,58.472,62.956,73.56,90.839
58.638,41.452,47.318,62.817,72.421
118.63,77.154,88.952,122.93,153.15
93.622,70.49,84.747,114.52,131.78
102.43,62.584,69.07,89.375,121.52
55.646,39.55,43.806,52.572,69.739
161.46,117,125.5,163.51,207.9
80.598,48.988,55.928,77.028,102
93.717,63.489,74.196,100.99,121.96
53.856,28.15,31.285,42.367,58.968
14.172,6.721,7.3946,10.78,16.475
101.73,70.855,81.679,110.39,141.05
92.819,68.683,79.677,104.26,121.44
68.251,42.768,49.918,64.885,80.575
101.8,67.736,78.928,107.23,130.72
94.691,65.886,73.124,93.86,118.94
95.21,71.007,80.886,108.36,133.51
89.198,60.069,69.115,92.108,111.16
106.16,70.419,80.174,103.98,129.04
32.987,20.417,18.413,21.446,36.788
46.462,30.382,32.865,39.81,53.494
69.331,51.886,59.387,70.57,85.407
86.521,66.672,78.555,103.48,118.22
27.512,13.691,15.162,21.349,31.849
68.973,43.601,50.227,69.676,88.812
57.218,35.535,45.818,64.443,73.595
45.028,35.075,38.605,42.726,56.285
88.606,68.069,73.247,93.131,119.66
45.839,33.567,40.325,52.545,61.699
142.25,103.28,125.57,169.91,194.94
61.171,47.24,55.959,75.203,82.518
83.283,55.169,55.944,69.242,94.393
140.68,104.51,115.49,144.81,198.12
58.395,39.267,45.953,67.166,65.231
114.14,74.743,90.862,121.63,121.99
104.72,83.408,84.256,99.366,143.5
149.92,86.183,139.1,192.98,177.07
137.83,80.579,95.201,126.03,140.01
64.93,50.784,47.308,63.06,85.704
93.349,71.479,78.827,100.04,123.46
103.45,65.453,77.004,100.69,107.95
69.357,60.249,59.174,67.576,99.258
55.983,56.735,46.236,57.186,93.424
79.091,79.762,97.272,123.22,131.87
74.839,60.159,41.104,44.874,95.097
89.714,63.904,72.842,101.72,146.03
28.825,39.658,25.003,29.077,66.99
67.159,51.686,69.067,97.807,96.967
64.985,49.314,74.886,98.522,79.007
131.45,89.426,118.17,154.04,163.02
88.649,70.105,67.829,81.957,114.56
39.769,28.273,36.045,48.988,45.778
88.117,66.272,69.816,84.343,114.8
40.662,34.058,37.65,47.931,61.714
59.094,47.05,58.525,76.596,83.484
55.918,31.315,34.088,42.444,49.917
94.656,68.062,65.296,77.22,107.14
82.087,64.634,60.739,72.721,100.73
49.331,34.444,36.494,45.155,49.626
112.26,61.035,80.301,99.531,97.831
141.5,80.373,109.98,140.92,139.76
50.318,38.659,45.408,59.343,62.177
48.719,38.825,45.322,58.88,71.149
92.284,71.868,72.84,92.09,106.83
57.5,49.211,31.898,32.764,62.556
113.89,69.69,94.988,137.1,114.63
50.616,39.005,40.412,53.953,71.305
45.369,38.863,32.185,43.214,59.102
70.531,55.269,77.19,111.53,100.84
29.588,24.947,31.623,43.633,41.307
78.972,55.951,76.642,109.78,92.341
80.087,69.115,68.226,88.106,87.85
97.165,56.31,68.286,92.775,89.591
